domain,record_name,ttl,txt_string,rawText
newyorklife.com,newyorklife.com.,3022,smartsheet-site-validation=5xm7nQmXB2VlHgf28lgYcDK4OgMIkGDx,"newyorklife.com. 3022 IN TXT ""smartsheet-site-validation=5xm7nQmXB2VlHgf28lgYcDK4OgMIkGDx"""
newyorklife.com,newyorklife.com.,3022,google-site-verification=gebuD9SgYdN_KV1RH9IQ6bHEYOKJmw8EpT_jglT37RE,"newyorklife.com. 3022 IN TXT ""google-site-verification=gebuD9SgYdN_KV1RH9IQ6bHEYOKJmw8EpT_jglT37RE"""
newyorklife.com,newyorklife.com.,3022,google-site-verification=GJw_ozuOVw8i0xpwyCFhZbJ8qoS6eToswjL_J3C84jM,"newyorklife.com. 3022 IN TXT ""google-site-verification=GJw_ozuOVw8i0xpwyCFhZbJ8qoS6eToswjL_J3C84jM"""
newyorklife.com,newyorklife.com.,3022,SFMC-ewU-0D8o1Kd1tGyj0pJZWnP6NKYVa_Kgy1C80JZr,"newyorklife.com. 3022 IN TXT ""SFMC-ewU-0D8o1Kd1tGyj0pJZWnP6NKYVa_Kgy1C80JZr"""
newyorklife.com,newyorklife.com.,3022,facebook-domain-verification=rndhq6x8vcr7hhlul6fnyh3u2pwp53,"newyorklife.com. 3022 IN TXT ""facebook-domain-verification=rndhq6x8vcr7hhlul6fnyh3u2pwp53"""
newyorklife.com,newyorklife.com.,3022,wrike-verification=NjY1NjU1Njo3NGRkNzg0Y2QxOTExMDdhNDg3MDA4MjIwMTViZTk0NjU0YjY4Mzg1NDJjMWU3YmM3YjE4OTdkMzRlNGYwZTY2,"newyorklife.com. 3022 IN TXT ""wrike-verification=NjY1NjU1Njo3NGRkNzg0Y2QxOTExMDdhNDg3MDA4MjIwMTViZTk0NjU0YjY4Mzg1NDJjMWU3YmM3YjE4OTdkMzRlNGYwZTY2"""
newyorklife.com,newyorklife.com.,3022,cursor-domain-verification-4etjpg=fDGms0NUPHZwxTkqIqGiXa0Cu,"newyorklife.com. 3022 IN TXT ""cursor-domain-verification-4etjpg=fDGms0NUPHZwxTkqIqGiXa0Cu"""
newyorklife.com,newyorklife.com.,3022,MS=MS34334937,"newyorklife.com. 3022 IN TXT ""MS=MS34334937"""
newyorklife.com,newyorklife.com.,3022,openai-domain-verification=dv-B8BDK8bVSDanLjvaqSn29LBP,"newyorklife.com. 3022 IN TXT ""openai-domain-verification=dv-B8BDK8bVSDanLjvaqSn29LBP"""
newyorklife.com,newyorklife.com.,3022,jamf-site-verification=lA6oydSJTH2OifA9CtFiVw,"newyorklife.com. 3022 IN TXT ""jamf-site-verification=lA6oydSJTH2OifA9CtFiVw"""
newyorklife.com,newyorklife.com.,3022,google-site-verification=ddfpCMdg0DXSjfWm7JX4iZ8xjtRwLSsGap-3bB4KvJw,"newyorklife.com. 3022 IN TXT ""google-site-verification=ddfpCMdg0DXSjfWm7JX4iZ8xjtRwLSsGap-3bB4KvJw"""
newyorklife.com,newyorklife.com.,3022,adobe-sign-verification=dacfbb902ac9abd11e7b53db73f45600,"newyorklife.com. 3022 IN TXT ""adobe-sign-verification=dacfbb902ac9abd11e7b53db73f45600"""
newyorklife.com,newyorklife.com.,3022,google-site-verification=YynUjpv1MdOFzV6WDsVO6y8R87ndZ4Ssqp6sudbTdK0,"newyorklife.com. 3022 IN TXT ""google-site-verification=YynUjpv1MdOFzV6WDsVO6y8R87ndZ4Ssqp6sudbTdK0"""
newyorklife.com,newyorklife.com.,3022,v=spf1 ip4:216.203.12.211 ip4:216.21.247.21 ip4:68.232.154.160 ip4:68.232.142.247 include:spf.newyorklife.com include:_netblocks.eloqua.com include:spf.mandrillapp.com include:_spf.qualtrics.com a:icewarp.soa.org -all,"newyorklife.com. 3022 IN TXT ""v=spf1 ip4:216.203.12.211 ip4:216.21.247.21 ip4:68.232.154.160 ip4:68.232.142.247 include:spf.newyorklife.com include:_netblocks.eloqua.com include:spf.mandrillapp.com include:_spf.qualtrics.com a:icewarp.soa.org -all"""
newyorklife.com,newyorklife.com.,3022,google-site-verification=I69L3E-4VHROzYHT4LG_d-f8Fzq7ekgJ2PyrD_Cu8Qc,"newyorklife.com. 3022 IN TXT ""google-site-verification=I69L3E-4VHROzYHT4LG_d-f8Fzq7ekgJ2PyrD_Cu8Qc"""
newyorklife.com,newyorklife.com.,3022,atlassian-domain-verification=rgUKi3ZrEtBL6RDw32SVufUulkYKBItfu//7yx6yZMKu5000dM7J6JuNc9BIzWGI,"newyorklife.com. 3022 IN TXT ""atlassian-domain-verification=rgUKi3ZrEtBL6RDw32SVufUulkYKBItfu//7yx6yZMKu5000dM7J6JuNc9BIzWGI"""
nexteraenergy.com,nexteraenergy.com.,233,miro-verification=e3303d3214cb7959ab2ea3029cdae47274931ea4,"nexteraenergy.com. 233 IN TXT ""miro-verification=e3303d3214cb7959ab2ea3029cdae47274931ea4"""
nexteraenergy.com,nexteraenergy.com.,233,lc163t726no75ag8p0apb52o11,"nexteraenergy.com. 233 IN TXT ""lc163t726no75ag8p0apb52o11"""
nexteraenergy.com,nexteraenergy.com.,233,qe4q8qt89terke93t6g5557aqh,"nexteraenergy.com. 233 IN TXT ""qe4q8qt89terke93t6g5557aqh"""
nexteraenergy.com,nexteraenergy.com.,233,jqcpsta2s91uomne9k6lp7h23i,"nexteraenergy.com. 233 IN TXT ""jqcpsta2s91uomne9k6lp7h23i"""
nexteraenergy.com,nexteraenergy.com.,233,a5t3rctrb17sdjmcuu4jo9pfjo,"nexteraenergy.com. 233 IN TXT ""a5t3rctrb17sdjmcuu4jo9pfjo"""
nexteraenergy.com,nexteraenergy.com.,233,8nvvb225bob91c6qjamvhaobqf,"nexteraenergy.com. 233 IN TXT ""8nvvb225bob91c6qjamvhaobqf"""
nexteraenergy.com,nexteraenergy.com.,233,jamf-site-verification=UKb4KboxUvfWKq51QxMwYg,"nexteraenergy.com. 233 IN TXT ""jamf-site-verification=UKb4KboxUvfWKq51QxMwYg"""
nexteraenergy.com,nexteraenergy.com.,233,khnfjdboesh0ubt7edi87pk4co,"nexteraenergy.com. 233 IN TXT ""khnfjdboesh0ubt7edi87pk4co"""
nexteraenergy.com,nexteraenergy.com.,233,c2t28rih7li1juqs2lsvdplusj,"nexteraenergy.com. 233 IN TXT ""c2t28rih7li1juqs2lsvdplusj"""
nexteraenergy.com,nexteraenergy.com.,233,v=spf1 mx ip4:155.109.0.0/16 ip4:161.154.0.0/16 ip4:204.92.49.0/24 ip4:208.81.212.0/22 ip4:107.20.210.250 ip4:52.1.14.157 include:spf.protection.outlook.com include:spf-00510c01.pphosted.com ~all,"nexteraenergy.com. 233 IN TXT ""v=spf1 mx ip4:155.109.0.0/16 ip4:161.154.0.0/16 ip4:204.92.49.0/24 ip4:208.81.212.0/22 ip4:107.20.210.250 ip4:52.1.14.157 include:spf.protection.outlook.com include:spf-00510c01.pphosted.com ~all"""
nexteraenergy.com,nexteraenergy.com.,233,ups50v9u7u5e41pqkr332474t,"nexteraenergy.com. 233 IN TXT ""ups50v9u7u5e41pqkr332474t"""
nexteraenergy.com,nexteraenergy.com.,233,atlassian-domain-verification=GHNUrhNcOx/qxU7gPXGmzGFa26Y94UWVNzZ+gIwTYu0Yeu5MKBpc7v2uFjDJ0yID,"nexteraenergy.com. 233 IN TXT ""atlassian-domain-verification=GHNUrhNcOx/qxU7gPXGmzGFa26Y94UWVNzZ+gIwTYu0Yeu5MKBpc7v2uFjDJ0yID"""
nexteraenergy.com,nexteraenergy.com.,233,govs0vn46svkp8ep4pb2145n85,"nexteraenergy.com. 233 IN TXT ""govs0vn46svkp8ep4pb2145n85"""
nexteraenergy.com,nexteraenergy.com.,233,8jrjoph64g912c7on1os3mr5mv,"nexteraenergy.com. 233 IN TXT ""8jrjoph64g912c7on1os3mr5mv"""
nexteraenergy.com,nexteraenergy.com.,233,facebook-domain-verification=qw8bcifpk8qbo1epx24yvkltd1w316,"nexteraenergy.com. 233 IN TXT ""facebook-domain-verification=qw8bcifpk8qbo1epx24yvkltd1w316"""
nexteraenergy.com,nexteraenergy.com.,233,vlhluocl4c2nn2rqtla5u15orv,"nexteraenergy.com. 233 IN TXT ""vlhluocl4c2nn2rqtla5u15orv"""
nexteraenergy.com,nexteraenergy.com.,233,qtdogjca6gt3brsh46bq5pj0ed,"nexteraenergy.com. 233 IN TXT ""qtdogjca6gt3brsh46bq5pj0ed"""
nexteraenergy.com,nexteraenergy.com.,233,p1rma8rsi1hh6dtmlvfp045u4t,"nexteraenergy.com. 233 IN TXT ""p1rma8rsi1hh6dtmlvfp045u4t"""
nexteraenergy.com,nexteraenergy.com.,233,64aNuvzdkTwpq1JxOtrDoSOVwimSdCKncGtvb5rPeRMdyWjOzcy0X/vHAMhMeNEoBf0hdcATq51Dta1FkjxrJw==,"nexteraenergy.com. 233 IN TXT ""64aNuvzdkTwpq1JxOtrDoSOVwimSdCKncGtvb5rPeRMdyWjOzcy0X/vHAMhMeNEoBf0hdcATq51Dta1FkjxrJw=="""
nexteraenergy.com,nexteraenergy.com.,233,7ajuc97vp71nnqbghlcvs34knd,"nexteraenergy.com. 233 IN TXT ""7ajuc97vp71nnqbghlcvs34knd"""
nexteraenergy.com,nexteraenergy.com.,233,adobe-idp-site-verification=19d557bd2499132e8e279e69e19210859454406ccac79888ae63a23e7f1c27fb,"nexteraenergy.com. 233 IN TXT ""adobe-idp-site-verification=19d557bd2499132e8e279e69e19210859454406ccac79888ae63a23e7f1c27fb"""
nexteraenergy.com,nexteraenergy.com.,233,6kj7b2ad28e9aelj4jjtjf683e,"nexteraenergy.com. 233 IN TXT ""6kj7b2ad28e9aelj4jjtjf683e"""
nexteraenergy.com,nexteraenergy.com.,233,hiuuo7lbmnc9qf2ov7f6bh0c9r,"nexteraenergy.com. 233 IN TXT ""hiuuo7lbmnc9qf2ov7f6bh0c9r"""
nexteraenergy.com,nexteraenergy.com.,233,1msn4au1q7hu5h4p0b3gnp3lh8,"nexteraenergy.com. 233 IN TXT ""1msn4au1q7hu5h4p0b3gnp3lh8"""
nexteraenergy.com,nexteraenergy.com.,233,65fo6eqilkoeb6m5iltvatnugj,"nexteraenergy.com. 233 IN TXT ""65fo6eqilkoeb6m5iltvatnugj"""
nexteraenergy.com,nexteraenergy.com.,233,google-site-verification=IVCMp6HyRABCFMsfMVI_Ihqn0eZbvE6nHk2xQgIvllQ,"nexteraenergy.com. 233 IN TXT ""google-site-verification=IVCMp6HyRABCFMsfMVI_Ihqn0eZbvE6nHk2xQgIvllQ"""
nexteraenergy.com,nexteraenergy.com.,233,globalsign-domain-verification=D1303739BE8DFB5B835021795BC0C8E8,"nexteraenergy.com. 233 IN TXT ""globalsign-domain-verification=D1303739BE8DFB5B835021795BC0C8E8"""
nexteraenergy.com,nexteraenergy.com.,233,wiz-domain-verification=ac4366dfe65528b03acffcb1a51d750643178ef8f73d222e7f78265b6c1ed6bd,"nexteraenergy.com. 233 IN TXT ""wiz-domain-verification=ac4366dfe65528b03acffcb1a51d750643178ef8f73d222e7f78265b6c1ed6bd"""
nexteraenergy.com,nexteraenergy.com.,233,asv=ffc99058e3b9da46f4563c6a55e113b9,"nexteraenergy.com. 233 IN TXT ""asv=ffc99058e3b9da46f4563c6a55e113b9"""
nexteraenergy.com,nexteraenergy.com.,233,51im76anu3lkt9nd21nv1tvg5d,"nexteraenergy.com. 233 IN TXT ""51im76anu3lkt9nd21nv1tvg5d"""
nexteraenergy.com,nexteraenergy.com.,233,asv=af994f03bd17f85f285fb2667c5a9c26,"nexteraenergy.com. 233 IN TXT ""asv=af994f03bd17f85f285fb2667c5a9c26"""
nexteraenergy.com,nexteraenergy.com.,233,jamf-site-verification=qz6DxG_zl3JlB3aM7sYh7A,"nexteraenergy.com. 233 IN TXT ""jamf-site-verification=qz6DxG_zl3JlB3aM7sYh7A"""
nexteraenergy.com,nexteraenergy.com.,233,kota9c0nfk7891hnb2bvdlk80g,"nexteraenergy.com. 233 IN TXT ""kota9c0nfk7891hnb2bvdlk80g"""
nexteraenergy.com,nexteraenergy.com.,233,_globalsign-domain-verification=OySLyMeU-DXE9Mm22VXYuP4bM20iENsRBUNMHN1uJC,"nexteraenergy.com. 233 IN TXT ""_globalsign-domain-verification=OySLyMeU-DXE9Mm22VXYuP4bM20iENsRBUNMHN1uJC"""
nexteraenergy.com,nexteraenergy.com.,233,ciscocidomainverification=1cbcf196628952e076d79cf5cc94e822c9df394ce5d95177b5a7e1acd894bc6c,"nexteraenergy.com. 233 IN TXT ""ciscocidomainverification=1cbcf196628952e076d79cf5cc94e822c9df394ce5d95177b5a7e1acd894bc6c"""
nglenergypartners.com,nglenergypartners.com.,300,v=spf1 mx include:us._netblocks.mimecast.com include:spf.protection.outlook.com include:spf_c.oracle.com include:spf_a.oracle.com ~all,"nglenergypartners.com. 300 IN TXT ""v=spf1 mx include:us._netblocks.mimecast.com include:spf.protection.outlook.com include:spf_c.oracle.com include:spf_a.oracle.com ~all"""
noaa.gov,noaa.gov,3596,jamf-site-verification=_0HKHuolH1_RySV8D2SENw,"noaa.gov. 3596 IN TXT ""jamf-site-verification=_0HKHuolH1_RySV8D2SENw"""
noaa.gov,noaa.gov,3596,jamf-site-verification=LvhI-0-55SIPODOAlXQ1Rg,"noaa.gov. 3596 IN TXT ""jamf-site-verification=LvhI-0-55SIPODOAlXQ1Rg"""
noaa.gov,noaa.gov,3596,jamf-site-verification=V0LR-TQGDFhUEeOryr_P4Q,"noaa.gov. 3596 IN TXT ""jamf-site-verification=V0LR-TQGDFhUEeOryr_P4Q"""
noaa.gov,noaa.gov,3596,docker-verification=887e9be6-39b9-49cb-a81d-d757f89aa5f0,"noaa.gov. 3596 IN TXT ""docker-verification=887e9be6-39b9-49cb-a81d-d757f89aa5f0"""
nordstrom.com,nordstrom.com.,300,jb03qdonfa1ibcdmrec994365m,"nordstrom.com. 300 IN TXT ""jb03qdonfa1ibcdmrec994365m"""
nordstrom.com,nordstrom.com.,300,SYYwELi7UzJk+NtcvsOunSqdfg6+K5XxLS4TpBMWW53wO+0igSQP1iFYP+T2bbzhj9k0RWdZShpqqaNuw1bCPg==,"nordstrom.com. 300 IN TXT ""SYYwELi7UzJk+NtcvsOunSqdfg6+K5XxLS4TpBMWW53wO+0igSQP1iFYP+T2bbzhj9k0RWdZShpqqaNuw1bCPg=="""
nordstrom.com,nordstrom.com.,300,autodesk-domain-verification=aeX92YdeXYSD9lnwBytf,"nordstrom.com. 300 IN TXT ""autodesk-domain-verification=aeX92YdeXYSD9lnwBytf"""
nordstrom.com,nordstrom.com.,300,adobe-idp-site-verification=e937d3c7-48c9-462d-9dcd-4df784996863,"nordstrom.com. 300 IN TXT ""adobe-idp-site-verification=e937d3c7-48c9-462d-9dcd-4df784996863"""
nordstrom.com,nordstrom.com.,300,amazonses:6U10XkUfFdyuH8X/ySrBFs3fOItPgVcc5/U3Oeb9/T8=,"nordstrom.com. 300 IN TXT ""amazonses:6U10XkUfFdyuH8X/ySrBFs3fOItPgVcc5/U3Oeb9/T8="""
nordstrom.com,nordstrom.com.,300,airtable-verification=3d9e30f772c979a412c655e5997693dc,"nordstrom.com. 300 IN TXT ""airtable-verification=3d9e30f772c979a412c655e5997693dc"""
nordstrom.com,nordstrom.com.,300,google-site-verification=xmSRAqbozxPbZqngMlknxBdoE_3hOEuFEHHGjdw4ouc,"nordstrom.com. 300 IN TXT ""google-site-verification=xmSRAqbozxPbZqngMlknxBdoE_3hOEuFEHHGjdw4ouc"""
nordstrom.com,nordstrom.com.,300,onetrust-domain-verification=7b3e649906e1416b843e0a74cced9273,"nordstrom.com. 300 IN TXT ""onetrust-domain-verification=7b3e649906e1416b843e0a74cced9273"""
nordstrom.com,nordstrom.com.,300,pexip-ms-tenant-domain-verification=c6050f6a-3480-44be-b5a6-d39df895dccf,"nordstrom.com. 300 IN TXT ""pexip-ms-tenant-domain-verification=c6050f6a-3480-44be-b5a6-d39df895dccf"""
nordstrom.com,nordstrom.com.,300,infoblox-domain-mastery=a687f4aff092bb3b8f3ece0e0bf7cb34b105c5565040965e46b8d4c8b46a8f30a1,"nordstrom.com. 300 IN TXT ""infoblox-domain-mastery=a687f4aff092bb3b8f3ece0e0bf7cb34b105c5565040965e46b8d4c8b46a8f30a1"""
nordstrom.com,nordstrom.com.,300,pardot370381=b4e3373fe5325c2a3054d830925f932bb33c945bd48820c653ecfac1c4e46be4,"nordstrom.com. 300 IN TXT ""pardot370381=b4e3373fe5325c2a3054d830925f932bb33c945bd48820c653ecfac1c4e46be4"""
nordstrom.com,nordstrom.com.,300,facebook-domain-verification=7e1irfza2ta9k4cdcalaht8uvrr1k1,"nordstrom.com. 300 IN TXT ""facebook-domain-verification=7e1irfza2ta9k4cdcalaht8uvrr1k1"""
nordstrom.com,nordstrom.com.,300,google-site-verification=g249xGB3Zj7t-KIaT4JFX3zIs6urBf6Z-X2QkePnvyQ,"nordstrom.com. 300 IN TXT ""google-site-verification=g249xGB3Zj7t-KIaT4JFX3zIs6urBf6Z-X2QkePnvyQ"""
nordstrom.com,nordstrom.com.,300,google-site-verification=rzgldoPOuZa4XF6HMFpHE0wkg5RWQREZ5yv9tSaHioM,"nordstrom.com. 300 IN TXT ""google-site-verification=rzgldoPOuZa4XF6HMFpHE0wkg5RWQREZ5yv9tSaHioM"""
nordstrom.com,nordstrom.com.,300,amazonses:61j+0yhlUo7sM99iI9H8gbcdi9aLyvqLiqGcDs8poUU=,"nordstrom.com. 300 IN TXT ""amazonses:61j+0yhlUo7sM99iI9H8gbcdi9aLyvqLiqGcDs8poUU="""
nordstrom.com,nordstrom.com.,300,amazonses:VlTCMDKBzUE+sherpQ9sVN3JFuKk1ppsjeswxtOE8vY=,"nordstrom.com. 300 IN TXT ""amazonses:VlTCMDKBzUE+sherpQ9sVN3JFuKk1ppsjeswxtOE8vY="""
nordstrom.com,nordstrom.com.,300,MS=ms64056457,"nordstrom.com. 300 IN TXT ""MS=ms64056457"""
nordstrom.com,nordstrom.com.,300,onx=f150cd3d-93a6-488c-9126-d0f6c346eb7f,"nordstrom.com. 300 IN TXT ""onx=f150cd3d-93a6-488c-9126-d0f6c346eb7f"""
nordstrom.com,nordstrom.com.,300,atlassian-domain-verification=/ledvMzww1yLXYpugnlAfIFkapTO5o9KOtTIJa6zHJRffVqHCvzDnT5oMUhdWnBo,"nordstrom.com. 300 IN TXT ""atlassian-domain-verification=/ledvMzww1yLXYpugnlAfIFkapTO5o9KOtTIJa6zHJRffVqHCvzDnT5oMUhdWnBo"""
nordstrom.com,nordstrom.com.,300,docusign=865753d5-8f62-4456-8001-1e69d4265ae3,"nordstrom.com. 300 IN TXT ""docusign=865753d5-8f62-4456-8001-1e69d4265ae3"""
nordstrom.com,nordstrom.com.,300,google-site-verification=TOKIK1zYX8JtVDyeMMO3ca4KfiKryTXFrwZOVl9PMbA,"nordstrom.com. 300 IN TXT ""google-site-verification=TOKIK1zYX8JtVDyeMMO3ca4KfiKryTXFrwZOVl9PMbA"""
nordstrom.com,nordstrom.com.,300,IZdrx6PUlEzd6+YWzgkJVi+jUsQePR5zyeTOjksV6nd7m372Toh5Ln4QqzFFK2msBsRzRfcr+X0rCx+jLA27Gg==,"nordstrom.com. 300 IN TXT ""IZdrx6PUlEzd6+YWzgkJVi+jUsQePR5zyeTOjksV6nd7m372Toh5Ln4QqzFFK2msBsRzRfcr+X0rCx+jLA27Gg=="""
nordstrom.com,nordstrom.com.,300,e1d4m45n5le4ntcrlr0hb8043s,"nordstrom.com. 300 IN TXT ""e1d4m45n5le4ntcrlr0hb8043s"""
nordstrom.com,nordstrom.com.,300,v=spf1 include:%{ir}.%{v}.%{d}.spf.has.pphosted.com include:helpscoutemail.com include:spfprd1.everbridge.net include:_spf.cnddtid.com ~all,"nordstrom.com. 300 IN TXT ""v=spf1 include:%{ir}.%{v}.%{d}.spf.has.pphosted.com include:helpscoutemail.com include:spfprd1.everbridge.net include:_spf.cnddtid.com ~all"""
nordstrom.com,nordstrom.com.,300,onetrust-domain-verification=b0f5c193f18a423b979e570050754b50,"nordstrom.com. 300 IN TXT ""onetrust-domain-verification=b0f5c193f18a423b979e570050754b50"""
nordstrom.com,nordstrom.com.,300,amazonses:FZvRjeMm9dddvBF6hwGFEsWowp5X8zdDF7Khc/5WH4o=,"nordstrom.com. 300 IN TXT ""amazonses:FZvRjeMm9dddvBF6hwGFEsWowp5X8zdDF7Khc/5WH4o="""
nordstrom.com,nordstrom.com.,300,twilio-domain-verification=461759b7901ba4d926fddb1cc0901478,"nordstrom.com. 300 IN TXT ""twilio-domain-verification=461759b7901ba4d926fddb1cc0901478"""
nordstrom.com,nordstrom.com.,300,amazonses:0l/eAiZOSP9rgntR629kB4ReNnFU0rtpdc/Mv6WwqnQ=,"nordstrom.com. 300 IN TXT ""amazonses:0l/eAiZOSP9rgntR629kB4ReNnFU0rtpdc/Mv6WwqnQ="""
nordstrom.com,nordstrom.com.,300,amazonses:8I8uH4NZOWLJfJo4s19Nvrsl/Vv6v3JdY2KszlXSiK8=,"nordstrom.com. 300 IN TXT ""amazonses:8I8uH4NZOWLJfJo4s19Nvrsl/Vv6v3JdY2KszlXSiK8="""
nordstrom.com,nordstrom.com.,300,docusign=f7e937bb-1936-4c36-a9e6-9fd28e95ab17,"nordstrom.com. 300 IN TXT ""docusign=f7e937bb-1936-4c36-a9e6-9fd28e95ab17"""
nordstrom.com,nordstrom.com.,300,anthropic-domain-verification-x3kw3g=bgFQdmY2jLCDSib7Pa4iTsSWc,"nordstrom.com. 300 IN TXT ""anthropic-domain-verification-x3kw3g=bgFQdmY2jLCDSib7Pa4iTsSWc"""
nordstrom.com,nordstrom.com.,300,apple-domain-verification=1q0jP4XjqfB9Sevk,"nordstrom.com. 300 IN TXT ""apple-domain-verification=1q0jP4XjqfB9Sevk"""
norfolksouthern.com,norfolksouthern.com.,300,v=spf1 include:%{ir}.%{v}.%{d}.spf.has.pphosted.com ~all,"norfolksouthern.com. 300 IN TXT ""v=spf1 include:%{ir}.%{v}.%{d}.spf.has.pphosted.com ~all"""
normandie.fr,normandie.fr.,300,2WsheEIxDt1IeO0gMA4FS4Xx8XM=,"normandie.fr.		300	IN	TXT	""2WsheEIxDt1IeO0gMA4FS4Xx8XM="""
normandie.fr,normandie.fr.,300,AFR2NgjkufBuK0NYIArUc0u/NSU=,"normandie.fr.		300	IN	TXT	""AFR2NgjkufBuK0NYIArUc0u/NSU="""
normandie.fr,normandie.fr.,300,Hs3RPSt97TiVtWwtif8S/74HcA8=,"normandie.fr.		300	IN	TXT	""Hs3RPSt97TiVtWwtif8S/74HcA8="""
normandie.fr,normandie.fr.,300,teamviewer-sso-verification=0015febcee904007a820bfec4736d206,"normandie.fr.		300	IN	TXT	""teamviewer-sso-verification=0015febcee904007a820bfec4736d206"""
normandie.fr,normandie.fr.,300,google-site-verification=SIpubGWlfXE3einhaeVb5k5DxfkP9wprLc4WgOsYSiw,"normandie.fr.		300	IN	TXT	""google-site-verification=SIpubGWlfXE3einhaeVb5k5DxfkP9wprLc4WgOsYSiw"""
normandie.fr,normandie.fr.,300,cisco-ci-domain-verification=348e1192e8857535424968e5abf897f7e364e9c23f18a3d4f39f968970682076,"normandie.fr.		300	IN	TXT	""cisco-ci-domain-verification=348e1192e8857535424968e5abf897f7e364e9c23f18a3d4f39f968970682076"""
normandie.fr,normandie.fr.,300,v=spf1 ip4:193.48.154.185/32 ip4:194.214.6.0/24 ip4:194.214.7.0/24 ip4:194.214.8.0/24  ip4:178.32.225.194/32 ip4:178.32.225.195/32 ip4:85.31.209.200/32 ip4:85.31.216.46/32 ip4:193.50.79.64/26  ip4:195.83.170.128/25 ip4:54.36.157.128/25 a:crno-s,"normandie.fr.		300	IN	TXT	""v=spf1 ip4:193.48.154.185/32 ip4:194.214.6.0/24 ip4:194.214.7.0/24 ip4:194.214.8.0/24  ip4:178.32.225.194/32 ip4:178.32.225.195/32 ip4:85.31.209.200/32 ip4:85.31.216.46/32 ip4:193.50.79.64/26  ip4:195.83.170.128/25 ip4:54.36.157.128/25 a:crno-s"" ""ddc-production.mgcloud.fr a:adn-normandie-production.mgcloud.fr a:crno-sddc-formation.mgcloud.fr include:9services.com include:spf.tipimail.com include:spf.protection.outlook.com include:_mailcust.gandi.net ~all"""
normandie.fr,normandie.fr.,300,ddc-production.mgcloud.fr a:adn-normandie-production.mgcloud.fr a:crno-sddc-formation.mgcloud.fr include:9services.com include:spf.tipimail.com include:spf.protection.outlook.com include:_mailcust.gandi.net ~all,"normandie.fr.		300	IN	TXT	""v=spf1 ip4:193.48.154.185/32 ip4:194.214.6.0/24 ip4:194.214.7.0/24 ip4:194.214.8.0/24  ip4:178.32.225.194/32 ip4:178.32.225.195/32 ip4:85.31.209.200/32 ip4:85.31.216.46/32 ip4:193.50.79.64/26  ip4:195.83.170.128/25 ip4:54.36.157.128/25 a:crno-s"" ""ddc-production.mgcloud.fr a:adn-normandie-production.mgcloud.fr a:crno-sddc-formation.mgcloud.fr include:9services.com include:spf.tipimail.com include:spf.protection.outlook.com include:_mailcust.gandi.net ~all"""
normandie.fr,normandie.fr.,300,MS=ms44885814,"normandie.fr.		300	IN	TXT	""MS=ms44885814"""
normandie.fr,normandie.fr.,300,#ERROR!,"normandie.fr.		300	IN	TXT	""+jW09kd5w06gjVo1JJsfSvL3Yqo="""
northerntrust.com,northerntrust.com.,300,google-site-verification=Ap2_tDw3T67KnArLpgiGtT5i1jihh_SXwroGyTt0eMs,"northerntrust.com. 300 IN TXT ""google-site-verification=Ap2_tDw3T67KnArLpgiGtT5i1jihh_SXwroGyTt0eMs"""
northerntrust.com,northerntrust.com.,300,_cv2gzfxr6tkfposjd39mrrjps0pszsi,"northerntrust.com. 300 IN TXT ""_cv2gzfxr6tkfposjd39mrrjps0pszsi"""
northerntrust.com,northerntrust.com.,300,_nfuj7cedhbrext6k6eqkz4538diywf6,"northerntrust.com. 300 IN TXT ""_nfuj7cedhbrext6k6eqkz4538diywf6"""
northerntrust.com,northerntrust.com.,300,v=msv1 t=93878036-6745-43B4-BA24-B285EB79B870,"northerntrust.com. 300 IN TXT ""v=msv1 t=93878036-6745-43B4-BA24-B285EB79B870"""
northerntrust.com,northerntrust.com.,300,v=spf1 include:%{ir}.%{v}.%{d}.spf.has.pphosted.com ~all,"northerntrust.com. 300 IN TXT ""v=spf1 include:%{ir}.%{v}.%{d}.spf.has.pphosted.com ~all"""
northropgrumman.com,northropgrumman.com.,3600,google-site-verification=Pc4z-hYGv9UcRV98AK_69MLxw_fx_S2PLdJpbTt_ZoU,"northropgrumman.com. 3600 IN TXT ""google-site-verification=Pc4z-hYGv9UcRV98AK_69MLxw_fx_S2PLdJpbTt_ZoU"""
northropgrumman.com,northropgrumman.com.,3600,google-site-verification=gFInby-v6r1fGSC82Wv-1BQ5lIqjDufSyDpFrK1FoCM,"northropgrumman.com. 3600 IN TXT ""google-site-verification=gFInby-v6r1fGSC82Wv-1BQ5lIqjDufSyDpFrK1FoCM"""
northropgrumman.com,northropgrumman.com.,3600,ikr04kgu2apn5hamjkvp8a4j7b,"northropgrumman.com. 3600 IN TXT ""ikr04kgu2apn5hamjkvp8a4j7b"""
northropgrumman.com,northropgrumman.com.,3600,google-site-verification=KE9SyZK7R1iD02C8k1AGxDk6MJTgfNTWtZvEx883pI4,"northropgrumman.com. 3600 IN TXT ""google-site-verification=KE9SyZK7R1iD02C8k1AGxDk6MJTgfNTWtZvEx883pI4"""
northropgrumman.com,northropgrumman.com.,3600,rss4oi82ogupmg31jdmn6q9m7f,"northropgrumman.com. 3600 IN TXT ""rss4oi82ogupmg31jdmn6q9m7f"""
